city,country,latitude,longitude,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,temp_avg_yearly,budget_level_encoded,HotelRating_encoded,rating_was_unknown,has_airport,is_short_trip,is_one_week,region_africa,region_asia,region_europe,region_middle_east,region_north_america,region_oceania,region_south_america,name,iata,icao,latitude_airport,longitude_airport,HotelName,Attractions
Barcelona,Spain,41.3828939,2.1774322,5,3,3,4,5,5,3,5,2,16.858333333333334,2,3.0,0,1,1,1,False,False,True,False,False,False,False,Barcelona International Airport,BCN,LEBL,41.2971,2.07846,hcc montblanc,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Palau de la Música Catalana - 0.3 km / 0.2 mi <br /> El Corte Ingles - 0.3 km / 0.2 mi <br /> Tivoli Theatre - 0.4 km / 0.2 mi <br /> Portal de l Angel - 0.4 km / 0.2 mi <br /> Plaça de Catalunya - 0.5 km / 0.3 mi <br /> La Rambla - 0.5 km / 0.3 mi <br /> Barcelona Cathedral - 0.5 km / 0.3 mi <br /> Rambla de Catalunya - 0.7 km / 0.4 mi <br /> Barcelona City Council - 0.8 km / 0.5 mi <br /> Arc de Triomf - 0.8 km / 0.5 mi <br /> Picasso Museum - 0.8 km / 0.5 mi <br /> University of Barcelona - 0.9 km / 0.6 mi <br /> Basilica de Santa Maria del Mar - 1 km / 0.6 mi <br /> Barcelona Museum of Contemporary Art - 1 km / 0.6 mi <br /> Boqueria Market - 1 km / 0.6 mi <br /> </p><p>The preferred airport for Hotel HCC MontBlanc is Barcelona El Prat Airport (BCN) - 17 km / 10.6 mi </p>
Antwerp,Belgium,51.2211097,4.3997081,4,2,2,1,4,4,3,4,2,11.75,2,3.0,0,1,1,1,False,False,True,False,False,False,False,Antwerp International Airport (Deurne),ANR,EBAW,51.1893997192,4.46027994156,Cozy Holiday Home in Wintam Near Dam,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Rupelmonde Tidal Mill - 3.2 km / 2 mi <br /> Fort Breendonk - 9.4 km / 5.8 mi <br /> De Schorre Provincial Park - 10.3 km / 6.4 mi <br /> De Ster Recreation Park - 14.5 km / 9 mi <br /> De Molenberg Distillery - 15.2 km / 9.4 mi <br /> Walburg Castle - 15.8 km / 9.8 mi <br /> Sint-Niklaas City Hall and Belfry - 15.8 km / 9.8 mi <br /> University of Antwerp - Drie Eiken Campus - 18.4 km / 11.4 mi <br /> Olympic Stadium - 20.8 km / 12.9 mi <br /> Antwerp Expo - 21 km / 13 mi <br /> Nachtegalen Park - 21.3 km / 13.3 mi <br /> Den Brandt Castle - 21.6 km / 13.4 mi <br /> De Koninck Brewery - 22.2 km / 13.8 mi <br /> Middelheim Museum - 22.3 km / 13.8 mi <br /> Middelheim Park - 22.3 km / 13.9 mi <br /> </p><p>The nearest airports are:<br />Brussels Airport (BRU) - 39.2 km / 24.3 mi<br /> Antwerp (ANR-Antwerp Intl.) - 28.4 km / 17.7 mi<br /> Charleroi (CRL-Brussels South Charleroi) - 91.2 km / 56.7 mi<br /> </p><p></p>
Manaus,Brazil,-3.1316333,-59.9825041,4,4,5,2,3,4,3,3,4,27.625,2,2.0,0,1,1,1,False,False,False,False,False,False,True,Eduardo Gomes International Airport,MAO,SBEG,-3.038609981536865,-60.04970169067383,Hostel Casarão,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Hospital Santa Júlia - 0.6 km / 0.4 mi <br /> Saudade Park - 1.1 km / 0.7 mi <br /> Clinica Sorrimed - 1.6 km / 1 mi <br /> Palacio da Justica - 1.7 km / 1 mi <br /> Manaus Courthouse - 1.7 km / 1.1 mi <br /> Museu Amazônico - 1.7 km / 1.1 mi <br /> Teatro Amazonas - 1.7 km / 1.1 mi <br /> Church of Sao Sebastiao - 1.8 km / 1.1 mi <br /> Ivete Ibiapina Music House - 1.8 km / 1.1 mi <br /> CIGS Zoo - 1.9 km / 1.2 mi <br /> Galeria do Largo - 1.9 km / 1.2 mi <br /> Companhia de ideias - 2 km / 1.2 mi <br /> Ingreja Matriz - 2 km / 1.3 mi <br /> Museu do Indio - 2 km / 1.3 mi <br /> Casa das Artes - 2.1 km / 1.3 mi <br /> </p><p>The preferred airport for Hostel Casarão is Manaus (MAO-Eduardo Gomes Intl.) - 12.7 km / 7.9 mi </p>
Shanghai,China,31.2312707,121.4700152,5,3,2,1,5,5,3,5,2,18.358333333333334,2,5.0,0,1,1,1,False,True,False,False,False,False,False,Shanghai Hongqiao International Airport,SHA,ZSSS,31.197900772094727,121.33599853515624,Twelve at Hengshan A Luxury Collection Hotel Shanghai,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Hengshan Road - 0.1 km / 0.1 mi <br /> Shanghai Medical College of Fudan University - 1.3 km / 0.8 mi <br /> Consulate General of the Federal Republic of Germany - 1.5 km / 0.9 mi <br /> Xujiahui Shopping District - 1.7 km / 1.1 mi <br /> Metro City - 1.8 km / 1.1 mi <br /> Shanghai International Trade Plaza - 2.1 km / 1.3 mi <br /> Huai Hai Road Shopping District - 2.2 km / 1.3 mi <br /> Jing an Temple - 2.3 km / 1.5 mi <br /> Shanghai Changning Tennis Court - 2.4 km / 1.5 mi <br /> Fuxing Park - 2.7 km / 1.7 mi <br /> Shanghai Exhibition Center - 2.8 km / 1.8 mi <br /> Taikang Road - 2.9 km / 1.8 mi <br /> Jing An Kerry Centre - 2.9 km / 1.8 mi <br /> Tianzifang - 2.9 km / 1.8 mi <br /> Shanghai Stadium - 2.9 km / 1.8 mi <br /> </p><p>The nearest airports are:<br />Hongqiao International Airport (SHA) - 12.4 km / 7.7 mi<br /> Shanghai Pudong Intl. Airport (PVG) - 45.4 km / 28.2 mi<br /> </p><p>The preferred airport for HUALUXE Shanghai Twelve at Hengshan  an IHG Hotel is Hongqiao International Airport (SHA). </p>
Kathmandu,Nepal,27.708317,85.3205817,5,4,4,1,2,4,3,3,2,18.591666666666665,1,3.0,0,1,1,1,False,True,False,False,False,False,False,Tribhuvan International Airport,KTM,VNKT,27.6966,85.3591,Potala Guest House,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Temples of the Elements - 0.4 km / 0.2 mi <br /> Three Goddesses Temples - 0.5 km / 0.3 mi <br /> Kathesimbhu Stupa - 0.6 km / 0.4 mi <br /> Garden of Dreams - 0.6 km / 0.4 mi <br /> Nara Devi Temple - 0.7 km / 0.4 mi <br /> Asan Tole - 0.7 km / 0.4 mi <br /> Hari Shanker Temple - 0.9 km / 0.6 mi <br /> Akash Bhairav Temple - 1 km / 0.6 mi <br /> Narayanhity Palace Museum - 1 km / 0.6 mi <br /> Kotilingeshwar Mahadev Temple - 1 km / 0.6 mi <br /> Indra Chowk - 1 km / 0.6 mi <br /> Kala (Black) Bhairab - 1.1 km / 0.7 mi <br /> Bhagwati Temple - 1.1 km / 0.7 mi <br /> Tana Deval Temple & Makhan Tole - 1.1 km / 0.7 mi <br /> Kasthamandap - 1.1 km / 0.7 mi <br /> </p><p>The preferred airport for Potala Guest House is Tribhuvan Intl. Airport (KTM) - 5.8 km / 3.6 mi </p>
Auckland,New Zealand,-36.852095,174.7631803,3,4,4,3,4,4,3,4,2,15.716666666666667,2,5.0,0,1,1,1,False,False,False,False,False,True,False,Auckland International Airport,AKL,NZAA,-37.0080986023,174.792007446,Hilton Auckland,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Princes Wharf - 0.1 km / 0.1 mi <br /> New Zealand Maritime Museum - 0.2 km / 0.1 mi <br /> Commercial Bay - 0.2 km / 0.1 mi <br /> Auckland Ferry Terminal - 0.3 km / 0.2 mi <br /> Queens Wharf - 0.3 km / 0.2 mi <br /> Queen Street Shopping District - 0.5 km / 0.3 mi <br /> ANZ Viaduct Events Centre - 0.6 km / 0.4 mi <br /> DFS Galleria Auckland - 0.7 km / 0.4 mi <br /> High Street - 0.7 km / 0.4 mi <br /> ASB Waterfront Theatre - 0.8 km / 0.5 mi <br /> Kawakawa Bay - 0.9 km / 0.5 mi <br /> Sky Tower - 0.9 km / 0.5 mi <br /> SkyCity Casino - 0.9 km / 0.6 mi <br /> University of Auckland - 0.9 km / 0.6 mi <br /> Victoria Park - 1 km / 0.6 mi <br /> </p><p>The preferred airport for Hilton Auckland is Auckland Intl. Airport (AKL) - 27.5 km / 17.1 mi </p>
Cartagena,Colombia,10.4265566,-75.5441671,5,3,3,4,4,4,3,4,2,28.316666666666666,2,4.0,0,1,1,1,False,False,False,False,False,False,True,Rafael Nuñez International Airport,CTG,SKCG,10.4424,-75.513,Hilton Cartagena Hotel,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Castillo Grande Beach - 0.4 km / 0.3 mi <br /> El Laguito Beach - 0.7 km / 0.4 mi <br /> Bocagrande Beach - 0.9 km / 0.6 mi <br /> Castillo Grande Beach Plaza - 1 km / 0.6 mi <br /> Centro Comercial Nao - 1.1 km / 0.7 mi <br /> Rio Cartagena Casino - 1.3 km / 0.8 mi <br /> Plaza Bocagrande Commercial Center - 2.7 km / 1.7 mi <br /> Hospital Naval de Cartagena - 3.3 km / 2.1 mi <br /> Bodeguita Dock - 3.8 km / 2.4 mi <br /> Parque de La Marina - 3.9 km / 2.4 mi <br /> La Marina Park - 3.9 km / 2.4 mi <br /> Naval Museum Cartagena - 4.1 km / 2.5 mi <br /> Alcaldia (City Hall) Cartagena - 4.1 km / 2.6 mi <br /> Caribbean Naval Museum - 4.2 km / 2.6 mi <br /> Aduana Square - 4.2 km / 2.6 mi <br /> </p><p>The preferred airport for Hilton Cartagena is Rafael Nunez Intl. Airport (CTG) - 9.5 km / 5.9 mi </p>
Bergen,Norway,60.3943055,5.3259192,4,4,5,2,3,3,3,3,4,8.799999999999999,3,3.0,1,1,1,1,False,False,True,False,False,False,False,Bergen Airport Flesland,BGO,ENBR,60.29339981,5.218140125,Marken Guesthouse,Not specified
Dubrovnik,Croatia,42.6491029,18.0939501,5,3,4,4,3,4,3,3,2,17.141666666666666,2,3.0,0,1,1,0,False,False,True,False,False,False,False,Dubrovnik Airport,DBV,LDDU,42.5614013671875,18.268199920654297,Villa Gloria,Not specified
Braga,Portugal,41.5510583,-8.4280045,4,2,3,2,3,4,3,3,3,15.0,2,3.0,0,1,1,0,False,False,True,False,False,False,False,Braga Municipal Aerodrome,BGZ,LPBR,41.5871009827,-8.445139884949999,Bossa nova guesthouse braga,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Arco da Porta Nova - 0.7 km / 0.4 mi <br /> Museu do Imagem - 0.7 km / 0.5 mi <br /> Palacio dos Biscainhos - 0.8 km / 0.5 mi <br /> Museu dos Biscaínhos - 0.8 km / 0.5 mi <br /> Câmara Municipal - 0.9 km / 0.6 mi <br /> Braga Cathedral - 0.9 km / 0.6 mi <br /> Archbishop s Palace - 1 km / 0.6 mi <br /> Antigo Paço Episcopal & Around - 1 km / 0.6 mi <br /> Termas Romanas do Alto Cidade - 1.1 km / 0.7 mi <br /> Medina Museum - 1.2 km / 0.7 mi <br /> Jardim de Santa Bárbara - 1.2 km / 0.7 mi <br /> Santa Barbara Garden - 1.2 km / 0.7 mi <br /> D. Diogo de Sousa Museum - 1.2 km / 0.7 mi <br /> Museu Dom Diogo de Sousa - 1.2 km / 0.7 mi <br /> Pius XII Museum - 1.2 km / 0.8 mi <br /> </p><p>The preferred airport for Bossa nova guesthouse braga is Porto Airport (OPO) - 54.3 km / 33.7 mi </p>
Santo Domingo,Dominican Republic,18.4801972,-69.942111,4,3,3,4,4,4,3,4,2,26.316666666666666,2,3.0,0,1,1,1,False,False,False,False,True,False,False,Las Américas International Airport,SDQ,MDSD,18.42970085144,-69.668899536133,Naco Hotel &Casino,Beach : 30000mts
Cairo,Egypt,30.0443879,31.2357257,5,3,3,2,3,4,3,4,2,23.458333333333332,1,5.0,0,1,1,1,True,False,False,False,False,False,False,Cairo International Airport,CAI,HECA,30.12190055847168,31.40559959411621,Le Passage Cairo Hotel & Casino,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>City Centre Almaza Shopping Mall - 9 km / 5.6 mi <br /> Egyptian Textile Museum - 9 km / 5.6 mi <br /> Protestant Church - 9.2 km / 5.7 mi <br /> St. Mark s Coptic Orthodox Church - 9.2 km / 5.7 mi <br /> Tivoli Dome - 9.6 km / 6 mi <br /> Baron Empain Palace - 10 km / 6.2 mi <br /> City Center Shopping Mall - 11.6 km / 7.2 mi <br /> City Stars - 11.6 km / 7.2 mi <br /> Virgin Mary s Tree - 12.6 km / 7.8 mi <br /> Cairo International Convention Centre - 13 km / 8.1 mi <br /> Egyptian Presidential Palace - 13.4 km / 8.3 mi <br /> Ain Shams University - 13.6 km / 8.5 mi <br /> International Park - 13.9 km / 8.6 mi <br /> Cairo International Stadium - 14.3 km / 8.9 mi <br /> Qauit Bey Madrassa - 15.7 km / 9.7 mi <br /> </p><p>The nearest airports are:<br />Cairo Intl. Airport (CAI) - 3.1 km / 2 mi<br /> Giza (SPX-Sphinx Intl.) - 61 km / 37.9 mi<br /> </p><p>The preferred airport for Le Passage Cairo Hotel & Casino is Cairo Intl. Airport (CAI). </p>
Iquitos,Peru,-3.749365,-73.2444145,3,5,5,1,2,3,2,2,4,26.150000000000002,1,3.0,0,1,1,1,False,False,False,False,False,False,True,Coronel FAP Francisco Secada Vignetta International Airport,IQT,SPQT,-3.7847399711608887,-73.30879974365234,Heliconia Amazon River Lodge,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Amazon River - 14.6 km / 9.1 mi <br /> Indiana Town Plaza - 20.1 km / 12.5 mi <br /> Indiana Port - 20.2 km / 12.5 mi <br /> Mazan Port - 24.5 km / 15.2 mi <br /> </p><p>The preferred airport for Heliconia Amazon River Lodge is Iquitos (IQT-Coronel FAP Francisco Secada Vignetta Intl.) - 68.4 km / 42.5 mi </p>
Marseille,France,43.2961743,5.3699525,4,3,3,3,4,4,3,4,2,16.349999999999998,2,3.0,0,1,1,1,False,False,True,False,False,False,False,Marseille Provence Airport,MRS,LFML,43.439271922,5.22142410278,Music Hotel,Not specified
Sofia,Bulgaria,42.6977028,23.3217359,4,3,3,1,3,4,3,3,2,12.654545454545454,1,3.0,0,1,1,1,False,False,True,False,False,False,False,Sofia Airport,SOF,LBSF,42.69669342041016,23.411436080932617,Boutique Hotel L Do Rado,Not specified
Berlin,Germany,52.510885,13.3989367,5,3,2,1,5,4,3,5,2,11.049999999999999,2,3.0,0,1,1,1,False,False,True,False,False,False,False,Berlin-Schönefeld Airport,SXF,EDDB,52.380001,13.5225,Tryp by Wyndham Berlin am Ku Damm,Excibition Area: within 5000 metre  Gedächtniskirche: within 1000 metre  Kurfürstendamm: within 200 metre  Museumsinsel: within 8000 metre 
Helsinki,Finland,60.1674881,24.9427473,4,3,4,2,3,4,4,4,3,9.26,2,2.0,0,1,1,1,False,False,True,False,False,False,False,Helsinki Malmi Airport,HEM,EFHF,60.25460052490234,25.042800903320312,Omena Hotel Helsinki LÖnnrotinkatu,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Old Church of Helsinki - 0.3 km / 0.2 mi <br /> Sinebrychoff Art Museum - 0.5 km / 0.3 mi <br /> Stockmann - 0.5 km / 0.3 mi <br /> Forum Shopping Centre - 0.5 km / 0.3 mi <br /> Kamppi Shopping Center - 0.5 km / 0.3 mi <br /> Esplanadi - 0.6 km / 0.4 mi <br /> Hietalahti Flea Market - 0.6 km / 0.4 mi <br /> Kamppi Chapel - 0.6 km / 0.4 mi <br /> Design Museum - 0.8 km / 0.5 mi <br /> Ateneum Art Museum - 0.8 km / 0.5 mi <br /> Bio Rex - 0.8 km / 0.5 mi <br /> Finnish Museum of Natural History - 0.8 km / 0.5 mi <br /> Mannerheim Statue - 0.9 km / 0.5 mi <br /> Sibelius Academy - 0.9 km / 0.5 mi <br /> Kiasma Museum of Contemporary Art - 0.9 km / 0.5 mi <br /> </p><p>The preferred airport for Omena Hotel Helsinki Lonnrotinkatu is Helsinki-Vantaa Airport (HEL) - 31.3 km / 19.4 mi </p>
Warsaw,Poland,52.2337172,21.071432235636493,4,2,3,1,4,4,3,4,2,10.299999999999999,2,3.0,0,1,1,1,False,False,True,False,False,False,False,Babice Airport,\N,EPBC,52.26850128173828,20.910999298095703,Hotel Wilanow Warszawa by DeSilva,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Wilanow Palace - 1.6 km / 1 mi <br /> Poster Museum - 1.7 km / 1 mi <br /> Museum of Polish Military Technology - 1.7 km / 1.1 mi <br /> Sadyba Best Mall - 2.3 km / 1.4 mi <br /> Wodny Park - 5 km / 3.1 mi <br /> Belweder Palace - 5.9 km / 3.6 mi <br /> Chopin Statue - 6.1 km / 3.8 mi <br /> Plac Unii City Shopping - 6.3 km / 3.9 mi <br /> Chancellery of Prime Minster of Poland - 6.5 km / 4 mi <br /> Torwar Hall - 6.6 km / 4.1 mi <br /> Polish Army Stadium - 6.7 km / 4.1 mi <br /> Lazienki Park - 6.9 km / 4.3 mi <br /> Gestapo Headquarters Museum - 7.2 km / 4.5 mi <br /> Mausoleum of Struggle and Martyrdom - 7.2 km / 4.5 mi <br /> Polonia Theatre - 7.4 km / 4.6 mi <br /> </p><p>The nearest airports are:<br />Frederic Chopin Airport (WAW) - 9.3 km / 5.8 mi<br /> Modlin (WMI-Warsaw-Modlin Mazovia) - 47 km / 29.2 mi<br /> </p><p>The preferred airport for Hotel Wilanów Warszawa by DeSilva is Frederic Chopin Airport (WAW). </p>
Verona,Italy,45.4424977,10.985737689444765,5,2,3,1,3,4,3,4,3,14.35,2,3.0,0,1,1,0,False,False,True,False,False,False,False,Verona-Boscomantico Airport,\N,LIPN,45.472,10.9279,Residenza Giacomo Puccini,Not specified
Annecy,France,45.8992348,6.1288847,4,4,5,3,3,4,3,3,4,11.924999999999999,2,3.0,0,1,1,0,False,False,True,False,False,False,False,Annecy-Haute-Savoie-Mont Blanc Airport,NCY,LFLP,45.9308333,6.1063889,Au Faisan Dore,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Plage de l Imperial - 0.4 km / 0.2 mi <br /> Moon Beach Annecy - 0.6 km / 0.4 mi <br /> Amours Bridge - 1.2 km / 0.8 mi <br /> Théâtre Bonlieu - 1.4 km / 0.8 mi <br /> Jardins de I Europe - 1.4 km / 0.9 mi <br /> Centre Bonlieu - 1.5 km / 0.9 mi <br /> Lake Annecy - 1.5 km / 0.9 mi <br /> Church of St. Maurice - 1.5 km / 0.9 mi <br /> Church of St. Francis - 1.6 km / 1 mi <br /> Prison d Annecy - 1.6 km / 1 mi <br /> Notre-Dame-de-Liesse Church - 1.7 km / 1 mi <br /> L Abbaye - 1.7 km / 1 mi <br /> Palais de l Ile - 1.7 km / 1.1 mi <br /> Centre Commercial Courier - 1.9 km / 1.2 mi <br /> Musee-Chateau de l Agglomeration d Annecy - 2 km / 1.2 mi <br /> </p><p>The nearest airports are:<br />Geneva International Airport (GVA) - 44.1 km / 27.4 mi<br /> Chambery (CMF-Chambery - Savoie) - 45.4 km / 28.2 mi<br /> </p><p></p>
Colombo,Sri Lanka,6.9388614,79.8542005,4,3,3,3,3,4,3,4,2,28.058333333333334,1,3.0,0,1,1,1,False,True,False,False,False,False,False,Bandaranaike International Colombo Airport,CMB,VCBI,7.180759906768799,79.88410186767578,The Havelock Place Bungalow,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Isipathanaramaya Buddhist Temple - 0.5 km / 0.3 mi <br /> Raux Brothers - 0.7 km / 0.5 mi <br /> Asokaramaya Buddhist Temple - 0.8 km / 0.5 mi <br /> Park Hospital - 0.8 km / 0.5 mi <br /> Lanka Hospital - 1.6 km / 1 mi <br /> Asiri Hospital - 1.8 km / 1.1 mi <br /> Majestic City - 2 km / 1.3 mi <br /> German Embassy Colombo - 2.2 km / 1.4 mi <br /> Arcade Independence Square - 2.4 km / 1.5 mi <br /> New Delmon Hospital - 2.5 km / 1.5 mi <br /> University of Colombo - 2.6 km / 1.6 mi <br /> Independence Memorial Hall - 2.7 km / 1.7 mi <br /> Bandaranaike Memorial International Conference Hall - 2.8 km / 1.7 mi <br /> Marino Mall - 2.8 km / 1.8 mi <br /> High Commission of Malaysia - 2.8 km / 1.8 mi <br /> </p><p>The nearest major airport is Colombo (CMB-Bandaranaike Intl.) - 37.9 km / 23.5 mi</p>
Dakar,Senegal,14.693425,-17.447938,4,3,3,4,3,4,3,3,2,25.041666666666668,2,3.0,0,1,1,1,True,False,False,False,False,False,False,Léopold Sédar Senghor International Airport,DKR,GOOY,14.739700317382812,-17.49020004272461,Ganalé Hotel,Not specified
Munich,Germany,48.1371079,11.5753822,5,3,3,1,4,4,3,5,2,10.916666666666666,2,5.0,0,1,1,0,False,False,True,False,False,False,False,Munich Airport,MUC,EDDM,48.353802,11.7861,Mandarin Oriental Munich,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Hofbräuhaus - 0.1 km / 0.1 mi <br /> Beer and Oktoberfest Museum - 0.3 km / 0.2 mi <br /> Isar Tor - 0.3 km / 0.2 mi <br /> Viktualienmarkt - 0.4 km / 0.2 mi <br /> Old Town Hall - 0.4 km / 0.2 mi <br /> National Theater Munich - 0.4 km / 0.2 mi <br /> St Peter s Church - 0.4 km / 0.3 mi <br /> Marienplatz - 0.5 km / 0.3 mi <br /> Bavarian State Opera - 0.5 km / 0.3 mi <br /> Mariensäule - 0.5 km / 0.3 mi <br /> New Town Hall - 0.5 km / 0.3 mi <br /> Kaufingerstrasse - 0.5 km / 0.3 mi <br /> Rindermarkt - 0.6 km / 0.4 mi <br /> Hofgarten - 0.6 km / 0.4 mi <br /> Rathaus-Glockenspiel - 0.6 km / 0.4 mi <br /> </p><p>The preferred airport for Mandarin Oriental  Munich is Munich Airport (MUC) - 37.7 km / 23.5 mi </p>
Freiburg,Germany,47.9960901,7.8494005,4,3,5,1,3,3,3,3,4,10.791666666666666,2,4.0,0,1,1,0,False,False,True,False,False,False,False,Freiburg i. Br. Airport,\N,EDTF,48.022777557400005,7.83249998093,Central Hotel,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Southern Black Forest Nature Park - 0.1 km / 0.1 mi <br /> Bachle - 0.2 km / 0.1 mi <br /> Old Town Hall - 0.3 km / 0.2 mi <br /> Rathausplatz - 0.3 km / 0.2 mi <br /> The Whale House - 0.3 km / 0.2 mi <br /> Muensterplatz - 0.3 km / 0.2 mi <br /> Freiburg Main Cathedral - 0.4 km / 0.2 mi <br /> Colombischlossle - 0.4 km / 0.3 mi <br /> Historical Merchants  Hall - 0.4 km / 0.3 mi <br /> Bertoldsbrunnen - 0.5 km / 0.3 mi <br /> University Church - 0.5 km / 0.3 mi <br /> Museum fur Stadtgeschichte - 0.5 km / 0.3 mi <br /> Stadtgarten - 0.5 km / 0.3 mi <br /> Martinstor Gate - 0.6 km / 0.4 mi <br /> Augustinermuseum - 0.6 km / 0.4 mi <br /> </p><p>The preferred airport for Central Hotel is EuroAirport Airport (BSL) - 73.5 km / 45.7 mi </p>
Singapore,Singapore,1.2899175,103.8519072,4,3,3,3,4,5,4,5,2,28.416666666666668,3,5.0,0,1,1,1,False,True,False,False,False,False,False,Seletar Airport,XSP,WSSL,1.416949987411499,103.86799621582033,Raffles Singapore,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Suntec Convention & Exhibition Center - 0.4 km / 0.2 mi <br /> Raffles City - 0.4 km / 0.2 mi <br /> Bras Basah Complex - 0.4 km / 0.3 mi <br /> Marina Square - 0.5 km / 0.3 mi <br /> Bugis Junction Shopping Center - 0.5 km / 0.3 mi <br /> Singapore Art Museum - 0.6 km / 0.4 mi <br /> Bugis+ Shopping Center - 0.7 km / 0.4 mi <br /> National Gallery Singapore - 0.7 km / 0.4 mi <br /> Funan Digitalife Mall - 0.8 km / 0.5 mi <br /> Suntec Singapore - 0.8 km / 0.5 mi <br /> Fort Canning Park - 0.8 km / 0.5 mi <br /> Former City Hall - 0.8 km / 0.5 mi <br /> Haji Lane - 0.8 km / 0.5 mi <br /> Bugis Street Shopping District - 0.9 km / 0.6 mi <br /> Suntec City - 0.9 km / 0.6 mi <br /> </p><p>The nearest airports are:<br />Singapore Changi Airport (SIN) - 19.3 km / 12 mi<br /> Seletar Airport (XSP) - 16.7 km / 10.4 mi<br /> Senai International Airport (JHB) - 69.7 km / 43.3 mi<br /> </p><p>The preferred airport for Raffles Singapore is Singapore Changi Airport (SIN). </p>
Hue,Vietnam,16.4639321,107.5863388,5,3,3,2,2,4,3,3,4,26.0,1,3.0,0,1,1,1,False,True,False,False,False,False,False,Phu Bai Airport,HUI,VVPB,16.401500701899998,107.70300293,Valentine Hotel,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Con Hen - 1.4 km / 0.8 mi <br /> Truongtien Bridge - 1.5 km / 1 mi <br /> Dong Ba Market - 1.7 km / 1.1 mi <br /> Hue Museum of Royal Fine Arts - 2.1 km / 1.3 mi <br /> An Dinh Palace - 2.2 km / 1.4 mi <br /> Imperial City - 2.6 km / 1.6 mi <br /> Bao Quoc Temple - 3.1 km / 1.9 mi <br /> Nam Giao Esplanade - 4.8 km / 3 mi <br /> Tu Hieu Pagoda - 5.9 km / 3.6 mi <br /> Tomb of Tu Duc - 6.4 km / 4 mi <br /> Thien Mu Pagoda - 6.5 km / 4 mi <br /> Thanh Toan Bridge - 6.5 km / 4.1 mi <br /> Tomb of King Thieu Tri - 7.7 km / 4.8 mi <br /> Thien An Monastery - 8 km / 5 mi <br /> Thuy Tien Lake Abandoned Water Park - 8.3 km / 5.2 mi <br /> </p><p>The nearest major airport is Hue (HUI-Phu Bai Intl.) - 15.9 km / 9.9 mi</p>
